"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub|third_party";"";"2024-07-15T07:21:15.986Z";"Haffoudhi, Samy";"";"2737581719";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"669468d28159b1e8f381b189";"";"669468d28159b1e8f381b189";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Implementation and Evaluation of Recent Neuroevolution Algorithms|Implementering og evaluering af nylige neuroevolutionsalgoritmer"
"";"dtu|dtupub|third_party";"";"2024-09-10T09:15:02.377Z";"Schwarz, Oliver Skou|Rossbach, Friedrich Kolja Severin";"";"2738275878";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"66c13bd029b8fbe8f3ef1d0e";"";"66c13bd029b8fbe8f3ef1d0e";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Renewable energy for shipping|Vedvarende energi til skibsfart"
"";"dtu|dtupub|third_party";"";"2024-07-30T12:38:08.814Z";"Malin, Silja Reetta";"";"2737859083";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"66a82ff8e42c56e8f3d53b38";"";"66a82ff8e42c56e8f3d53b38";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Assessing the impact of emerging Nordic market and regulatory changes on energy storage business|Vurdering af virkningen af nye nordiske markeder og reguleringsændringer pa energilagringsvirksomhed"
"";"dtu|dtupub|third_party";"";"2023-07-24T00:12:38.572Z";"Bundgaard-Nielsen, Matias";"";"2727253558";"";"dtu";"2023";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"64bdc1f6b1ddc63131d848be";"";"64bdc1f6b1ddc63131d848be";"DTU Department of Electrical and Photonics Engineering";"sorbit";"sorbit";"Modeling tools for quantum networks|Modelleringsredskaber til analyse af kvantenetværk"
"";"dtu|dtupub|third_party";"";"2024-04-23T00:09:42.077Z";"Liu, Qiannan";"";"2735732220";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"6626fc44d752221afd23fd75";"";"6626fc44d752221afd23fd75";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Strukturering af fri tekst til process mining via LLM|Structuring free text for process mining purposes via LLMs"
"";"dtu|dtupub|third_party";"";"2024-09-10T09:15:02.774Z";"Verdu, Alvaro Soler";"";"2738034916";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"66b169d12931c1e8f3461d56";"";"66b169d12931c1e8f3461d56";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Corrosion investigation of NiSn coatings in organic acids|Korrosionsundersøgelser af NiSn belægninger i organiske syrer"
"";"dtu|dtupub|third_party";"";"2023-08-28T00:09:23.326Z";"Ghatrazu, Varun";"";"2727909686";"";"dtu";"2023";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"64ebe5b3e41ac52052e796d3";"";"64ebe5b3e41ac52052e796d3";"DTU Department of Electrical and Photonics Engineering";"sorbit";"sorbit";"Coverage Testing of Deep Learning Models for Agricultural Applications|Coverage Testing of Deep Learning Models for Agricultural Applications"
"";"dtu|dtupub|third_party";"";"2024-08-22T00:12:07.191Z";"Desiopoulos, Ioannis";"";"2738355894";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"66c681e0b639a4204ce4cf24";"";"66c681e0b639a4204ce4cf24";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Optimization of facade components for flexibility in future scenarios|Facadeoptimering for fleksibilitet og tilpasningsevne under fremtidsscenarier"
"";"dtu|dtupub|third_party";"";"2024-03-16T01:12:40.734Z";"Larsen, Emil Siim";"";"2734397209";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"65f4f15674c9e51e2e12c8d6";"";"65f4f15674c9e51e2e12c8d6";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Data-driven surrogate models for physics-based numerical models|Datadrevne surrogat-modeller til fysik-baserede numeriske modeller"
"";"dtu|dtupub|third_party";"";"2023-02-13T13:57:15.538Z";"Nielsen, Max Thrane";"";"2718659725";"";"dtu";"2023";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"63e2f64401bdc72dce870c54";"";"63e2f64401bdc72dce870c54";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Streaming Process Conformance Checking Using Deep Learning|Streaming process conformance checking med dyb læring"
