"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub|third_party";"";"2025-11-05T01:17:37.372Z";"Cannistra, Dario";"";"2875206554";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"690aa3d75853711aaec80edf";"";"690aa3d75853711aaec80edf";"DTU National Institute of Aquatic Resources";"sorbit";"sorbit";"Ocean anomaly detection models for the European Digital Ocean Twin (EDITO) platform|Modeller havanomalier til European Digital Ocean Twin (EDITO) platformen"
"";"dtu|dtupub|third_party";"";"2024-04-10T00:09:46.402Z";"Gupta, Siddhanta";"";"2735483407";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"6615d8cab44bb31a249c2a12";"";"6615d8cab44bb31a249c2a12";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Anvendelse af store sprogmodeller til at udvikle en AI-terapeut med hentningsforstærket generering|Using Large Language Models to Develop an AI Therapist with Retrieval-Augmented Generation"
"";"dtu|dtupub|third_party";"";"2025-03-13T02:18:46.976Z";"Jablonska, Karolina Jadwiga";"";"2869087795";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"67d2307e048a9d94156b1d6d";"";"67d2307e048a9d94156b1d6d";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"AI-based password guessing attacks|AI-based password guessing attacks"
"";"dtu|dtupub|third_party";"";"2025-04-24T00:10:21.724Z";"Lisowska-Petersen, Zofia";"";"2870494233";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"6809816be29abc0a88f15cbe";"";"6809816be29abc0a88f15cbe";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Development of a prediction model for the stratification of treatable molecular endotypes of knee osteoarthritis patients|Udvikling af en prediktiv model for stratificering af behandlelige molekylære endotyper af knæartrosepatienter"
"";"dtu|dtupub|third_party";"";"2024-08-27T00:10:13.715Z";"Grimes, Alex Abades";"";"2738459475";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"66cd195c72fe6001849efcc2";"";"66cd195c72fe6001849efcc2";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Enhancing Podcast Representation by Exploring Content and Contextual Information|Forbedring af podcast-repræsentation ved at udforske indhold og kontekstuelle oplysninger"
"";"dtu|dtupub|third_party";"";"2024-02-28T01:24:19.112Z";"Fotopoulos, Nikolaos";"";"2733712243";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"65de87eecebbf4017479c582";"";"65de87eecebbf4017479c582";"DTU Department of Wind and Energy Systems";"sorbit";"sorbit";"Dynamic simulation framework for offshore wind plant FRT analysis and validation|Dynamisk simuleringsramme for havvindmølleanlæg FRT analyse og validering"
"";"dtu|dtupub|third_party";"";"2024-03-02T02:05:32.196Z";"Krumhoff, Josephine-Elisabeth";"";"2733987587";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"65e27c553981df149edc95bd";"";"65e27c553981df149edc95bd";"DTU Department of Wind and Energy Systems";"sorbit";"sorbit";"Design of a techno-economic optimization tool for underground cable dimensioning in onshore substations|Design af et tekno-økonomisk optimeringsalgoritme for kabeldimensionering i onshore transformerstationer"
"";"dtu|dtupub|third_party";"";"2024-09-10T09:15:02.784Z";"Samaras, Efthymios";"";"2738142756";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"66b952d10656a0e8f300ae69";"";"66b952d10656a0e8f300ae69";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Incentives for sustainable urban mobility: a systematic literature review on models and practices|Incitamenter til bæredygtig bytrafik: en systematisk litteraturgennemgang om modeller og praksis"
"";"dtu|dtupub|third_party";"";"2024-09-10T09:15:02.374Z";"Dietl, Markus";"";"2738265943";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"66bfea510ed598e8f3596fb3";"";"66bfea510ed598e8f3596fb3";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Solving a hierarchical a facility location and vehicle routing problem|Løsning af et hierarkisk problem med facilitetsplacering og køretøjsruteplanlægning."
"";"dtu|dtupub|third_party";"";"2024-08-23T00:10:26.998Z";"Pedersen, Rune Ploegstra";"";"2738372062";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"66c7d365f48a30204cbfbc4c";"";"66c7d365f48a30204cbfbc4c";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Load-mapping of vertebral standardized uptake value uptake based on segmentation of PET-CT images|PET-CT til undersøgelse af rygsmerter I forbindelse med belastning"
