"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"Bioenergy with carbon capture has emerged as a promising technological pathway in the pursuit of carbon-neutral energy production and industry. However, profitability of carbon capture remains as a large barrier in wide-scale deployment and as incentives are lacking benefit has to be sought, for instance, via CO₂ utilization. In this thesis biogenic CO₂ emission sources as well as status and performance of state-of-the-art and emerging post-combustion capture technologies were reviewed. Additionally, absorption-based post-combustion capture technologies developed by CarbonReUse, Kleener Power Solutions and VTT were experimented at pilot-scale by using synthetic gas mixtures, biogenic flue gases and raw biogas. Multiple industrial sources of biogenic CO₂ emissions into which carbon capture could possibly be applied were recognized. Numerous different carbon capture technologies based on various capture methods are currently in development with multiple large-scale demonstration projects ongoing and planned for the near future. Capture cost in post-combustion carbon capture is currently at around 34–80 €/t CO₂. In the pilot tests, all tested technologies were proven functional in carbon capture at realistic conditions, while achieving promising results regarding capture performance. However, further work is required to evaluate the economic performance and commercial potential of the tested technologies.";"dtu|dtupub";"BA4403 Carbon-efficient industry";"2023-04-04T00:09:38.671Z";"Linjala, Onni";"";"2723401378";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"eng";"642b6abd0df26f3d3c9f2ec1";"";"642b6abd0df26f3d3c9f2ec1";"Lappeenranta University of Technology";"vtt";"vtt";"Review on post-combustion carbon capture technologies and capture of biogenic CO₂ using pilot-scale equipment"
"";"dtu|dtupub|third_party";"";"2023-02-01T01:09:37.035Z";"Imandi, Rohit";"";"2718416179";"";"dtu";"2022";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"63d9bbd04f02181e04dbc0d5";"";"63d9bbd04f02181e04dbc0d5";"DTU Department of Wind and Energy Systems";"sorbit";"sorbit";"VRE power quality enhancement using grid-connected battery energy storage systems (BESS)|VRE power kvalitetsforbedring ved brug af net-koblet batterilager (BESS)"
"";"dtu|dtupub|third_party";"";"2022-05-19T11:09:50.259Z";"Kruse, Patrick Serena|Herreborg, Christian";"";"2710138300";"";"dtu";"2022";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"6286257d24feb717b912530e";"";"6286257d24feb717b912530e";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Core Framework for Secure Logistics Systems|Core framework for sikre logistiksystemer"
"";"dtu|dtupub|third_party";"";"2022-04-10T11:09:57.330Z";"Alphonso, Wayne Edgar";"";"2709236955";"";"dtu";"2022";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"6252bb0409cca010d678a5a9";"";"6252bb0409cca010d678a5a9";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Additive Manufacturing of pure/alloyed Copper using Laser Powder bed fusion and other AM techniques applied to benchmark geometries as well as industrial use cases|Additiv fremstilling af kobberbaserede emner med laser powder bed fusion og andre metoder med fokus pa benchmark geometrier og industrielle anvendelser"
"";"dtu|dtupub|third_party";"";"2022-02-24T12:11:50.424Z";"Salih, Ehmad";"";"2707894247";"";"dtu";"2022";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"621775b0572738235ea05e26";"";"621775b0572738235ea05e26";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Sustainable recycling of building materials|Bæredygtig genanvendelse af byggematerialer"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:38.382Z";"Esteban, Laura Diaz";"";"2691894161";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"60fd46b7d9001d01622e8da8";"";"60fd46b7d9001d01622e8da8";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"WEKOK. Technology-based start-up development and business evaluation|WEKOK. Teknologibaseret opstartsudvikling og forretningsevaluering"
"";"dtu|dtupub|third_party";"";"2022-09-15T00:09:36.014Z";"Zhang, Runjia";"";"2713749584";"";"dtu";"2022";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"63226d3f03fc9055fa5c8c99";"";"63226d3f03fc9055fa5c8c99";"DTU Department of Physics";"sorbit";"sorbit";"Quantum Random Number Generation from Vacuum Fluctuations using a Single Photodiode|Quantum Random Number Generation from Vacuum Fluctuations using a Single Photodiode"
"";"dtu|dtupub|third_party";"";"2022-09-15T00:09:36.412Z";"Biradar, Varun Channabasappagowda";"";"2713749587";"";"dtu";"2022";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"63226d40a158f355faab7e74";"";"63226d40a158f355faab7e74";"DTU Department of Wind and Energy Systems";"sorbit";"sorbit";"Load and performance evaluation of floating wind turbines with shared mooring|Lastanalyse for flydende vindmøller med delte fortøjningsliner"
"";"dtu|dtupub|third_party";"";"2022-10-21T00:09:29.540Z";"Gigandet, Quentin Yannis Luc";"";"2716249537";"";"dtu";"2022";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"6351e338e05ae7df3b59257b";"";"6351e338e05ae7df3b59257b";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Scratch resistance of recyclable titanium watches|Ridsefasthed af genanvendelig titan til ure"
"";"dtu|dtupub|third_party";"";"2022-08-02T00:09:36.048Z";"Ma, Yun";"";"2712945888";"";"dtu";"2022";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"62e86b3fe9a962a4463d289c";"";"62e86b3fe9a962a4463d289c";"DTU Department of Electrical and Photonics Engineering";"sorbit";"sorbit";"The application of machine learning in the field of intelligent medical data analysis|The application of machine learning in the field of intelligent medical data analysis."
