"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub|third_party";"";"2022-01-06T23:55:12.702Z";"Andersen, Andreas Brask";"";"2489514288";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5e341991d9001d01573c14d3";"";"5e341991d9001d01573c14d3";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Numerical examination of bolt tightening in flange connection|Numerisk undersøgelse at bolttilspænding i flangesamling"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:20.682Z";"Sawczuk, Katarzyna Joanna";"";"2525610198";"";"dtu";"2020";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5e8c5ff0d9001d016475f3e1";"";"5e8c5ff0d9001d016475f3e1";"DTU Department of Electrical Engineering";"sorbit";"sorbit";"Hierarchical probabilistic load forecasting with transfer learning|Hierarchical probabilistic load forecasting with transfer learning"
"";"dtu|dtupub|third_party";"";"2022-01-06T23:54:25.416Z";"Fanning, Robert Thomas";"";"2453586161";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d78d670d9001d120702568f";"";"5d78d670d9001d120702568f";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Efficient implementation of UVM-based testbench for DSP modules|Effektiv UVM-baseret test af DSP-moduler"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:36.747Z";"Thoren, Daniel Brian";"";"2598443313";"";"dtu";"2020";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5f74587bd9001d5518098b1d";"";"5f74587bd9001d5518098b1d";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Modeling Mobile Phone Usage Based on Usage Patterns, External Factors, and Network Information|Modellering af Mobilforbrug pa Baggrund af Forbrugsmønstre, Eksterne Faktorer og Netværksinformation"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:47.875Z";"Einarson, Kasper Alnor";"";"2452682943";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d593291d9001d05d7613b34";"";"5d593291d9001d05d7613b34";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Statistical analysis and deep learning methods for pattern exploration in pharmacokinetic profiles|Statistisk analyse og metoder ved dyb læring for mønster og korrelationer i farmakokinetik profiler"
"";"dtu|dtupub|third_party";"";"2022-01-11T08:42:58.580Z";"Semság, Péter";"";"2445374200";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5ca5b5b4d9001d48605f3ba7";"";"5ca5b5b4d9001d48605f3ba7";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Semi-supervised generative question answering|Semi-supervised generativ proces til at svare pa spørgsmal"
"";"dtu|dtupub|third_party";"";"2022-01-06T23:54:24.217Z";"Bodé, William Naundrup";"";"2450968986";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d3c318cd9001d016b246aab";"";"5d3c318cd9001d016b246aab";"DTU Department of Physics";"sorbit";"sorbit";"Acoustic streaming in polymer systems|Akustisk strømning i polymersystemer"
"";"dtu|dtupub|third_party";"";"2022-01-11T08:43:50.627Z";"Christiansson, Natasha Roed";"";"2444586717";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5c8e3984d9001d017a0bd81c";"";"5c8e3984d9001d017a0bd81c";"DTU DTU National Food Institute";"sorbit";"sorbit";"Sugars effect on ethanol development in water kefir|Sukkerstoffers effekt pa ethanoludviklingen i vandkefir"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:35.558Z";"Allentoft, Niels Peter";"";"2467822464";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5dbacfa7d9001d0168788a61";"";"5dbacfa7d9001d0168788a61";"DTU Department of Civil Engineering";"sorbit";"sorbit";"Fire safety in hotels|Brandsikkerhed pa hoteller- en statistisk analyse"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:55.235Z";"Muchena, Chenai Elizabeth";"";"2497546697";"";"dtu";"2020";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5e60ec9fd9001d016338acd5";"";"5e60ec9fd9001d016338acd5";"DTU Department of Biotechnology and Biomedicine";"sorbit";"sorbit";"Secondary metabolites from Streptomyces iranensis|Sekundære metabolitter fra Streptomyces iranensis"
