"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:23.556Z";"Karimi, Raqib";"";"2692123468";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"6107d2abd9001d01622e8eb0";"";"6107d2abd9001d01622e8eb0";"DTU Department of Civil Engineering";"sorbit";"sorbit";"Tall timber buildings, damping systems|Højhusbyggeri i træ, dæmpningssystemer."
"";"dtu|dtupub|third_party";"";"2022-01-03T13:06:03.513Z";"Taule, Jørgen";"";"2693004474";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"61262525d9001d047836908e";"";"61262525d9001d047836908e";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Prediction of wind power production using images|Forudsigelse af vindkraftproduktion ved brug af billeder"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:58.727Z";"Sanchez, Itzel Nayeli Balderas";"";"2692866753";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"611f8d99d9001d047836903c";"";"611f8d99d9001d047836903c";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Modelling of regulation and certificates for hydrogen and renewable gases|Modelling of regulation and certificates for hydrogen and renewable gases"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:25.082Z";"Chauhan, Anshul";"";"2692286124";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"610fbb93d9001d0162157915";"";"610fbb93d9001d0162157915";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Depth and volume estimation in supraglacial lakes derived from ICESat-2 satellite dataset|Dybde- og volumenestimering i supraglaciale søer afledt af ICESat-2 satellitsæt"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:22.026Z";"Pazmiño, Carlos Gilberto Jurado";"";"2597481406";"";"dtu";"2020";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5f5f5007d9001d01706cbd03";"";"5f5f5007d9001d01706cbd03";"DTU Department of Civil Engineering";"sorbit";"sorbit";"Solar heating/heat pump systems|Solvarme/varmepumpeanlæg"
"";"dtu|dtupub|third_party";"";"2022-01-11T08:43:55.152Z";"Perez, Betlem Aguado";"";"2596339155";"";"dtu";"2020";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5f3a662bd9001d01721d7c98";"";"5f3a662bd9001d01721d7c98";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Semantics of space through embeddings and visualization|Semantics of space through embeddings and visualization"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:57.478Z";"Lange, Gustau Lundegaard";"";"2651563673";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"604765bcd9001d016e358193";"";"604765bcd9001d016e358193";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"External Aerodynamic Optimization of Ground Vehicle Using the Adjoint Method|Optimering af automobil aerodynamik ved hjælp af adjoint optimering"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:50.883Z";"Ghanta, Mohan Krishna|Aman, Arsalan";"";"2630632487";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"6038e533d9001d01656e1ceb";"";"6038e533d9001d01656e1ceb";"DTU Department of Civil Engineering";"sorbit";"sorbit";"Reducing Uncertainty in Decision Making Process for Material Selection During Early Design Phase|Reduktion af usikkerhed i beslutningsprocessen for materialevalg i den tidlige designfase"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:26.807Z";"Marcille, Robin Claude";"";"2595983977";"";"dtu";"2020";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5f2d3729d9001d016b4e23d8";"";"5f2d3729d9001d016b4e23d8";"DTU Department of Wind and Energy Systems";"sorbit";"sorbit";"CFD modeling of future floating wind turbine foundations using OpenFOAM|CFD-modellering af fremtidige flydende vindmøllefundamenter med OpenFOAM"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:23.115Z";"Roager, Line";"";"2596766073";"";"dtu";"2020";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5f46438bd9001d01721d7e29";"";"5f46438bd9001d01721d7e29";"DTU Department of Biotechnology and Biomedicine";"sorbit";"sorbit";"Effect of probiotic TDA-producing bacteria on the microbiome of the aquaculture algae Isochrysis galbana|Effekten af probiotisk TDA-producerende bakterier pa akvakultur algen Isochrysis galbanas mikrobiom"
