"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub|third_party";"";"2024-03-16T01:12:37.727Z";"Nielsen, Philip Tofte";"";"2734397201";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"65f4f1531505641e2eae4ae6";"";"65f4f1531505641e2eae4ae6";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Enhancing Alpha-Beta Pruning in Chess with Efficiently Updatable Neural Networks (NNUE)|Forbedring af Alpha-Beta Beskæring i Skak med et Effektivt Opdaterbart Neuralt Netværk (NNUE)"
"";"dtu|dtupub|third_party";"";"2024-07-09T00:10:08.353Z";"Pasquier, Mathis Benoit Thierry";"";"2737410728";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"668c7fe00e42e3dc485f2382";"";"668c7fe00e42e3dc485f2382";"DTU Department of Electrical and Photonics Engineering";"sorbit";"sorbit";"Optimized single axis solar tracking algorithms for diffuse light conditions|Optimerede enkeltakse sporingsalgoritmer til diffuse lysforhold"
"";"dtu|dtupub|third_party";"";"2024-07-09T00:10:14.621Z";"Kruse, Jan-Philipp";"";"2737410755";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"668c7fe6299dbcdc481d529c";"";"668c7fe6299dbcdc481d529c";"DTU Department of Chemical and Biochemical Engineering";"sorbit";"sorbit";"Enhancing stereolithography (SLA) 3D printing with cellulose-based UV-curable resin|Forbedring af SLA 3d print med cellulose-baserede UV-hærdende resiner"
"";"dtu|dtupub|third_party";"";"2025-03-29T02:44:28.128Z";"Salmonsen, Frederik Blom Debois";"";"2869953459";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"67e7487e1b4f3f12f39ec1d8";"";"67e7487e1b4f3f12f39ec1d8";"DTU Department of Biotechnology and Biomedicine";"sorbit";"sorbit";"Optimization of CHIK VLP expression in HEK293 cells by optimizing growth and transfection efficiency|Optimering af CHIK VLP expression i HEK293 celler via vækstbetingelser og transfektion optimering"
"";"dtu|dtupub|third_party";"";"2025-05-02T00:10:15.487Z";"Vilhelmsen, Søren";"";"2870670360";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"68140d67069d340a8800b589";"";"68140d67069d340a8800b589";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Qualitative failure prediction of forged steel components exhibiting non-linear Kinematic hardening behavior|Qualitative failure prediction of forged steel components exhibiting non-linear Kinematic hardening behavior"
"";"dtu|dtupub|third_party";"";"2025-02-24T02:02:36.469Z";"Favaro, Lorenzo";"";"2868255923";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"67bbc6e126de4066d77b3455";"";"67bbc6e126de4066d77b3455";"DTU Department of Health Technology";"sorbit";"sorbit";"Early MHC class I prediction for immunogenicity of gene editing protein product therapies|Tidlig MHC klasse I-prædiktion for immunogenicitet af genredigeringsproteinproduktterapier"
"";"dtu|dtupub|third_party";"";"2025-03-06T01:17:18.962Z";"Pedersen, Magnus Nørager";"";"2868499599";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"67c8f6041d5ecc941556751e";"";"67c8f6041d5ecc941556751e";"DTU Department of Chemical and Biochemical Engineering";"sorbit";"sorbit";"Modeling of steam methane reforming in an electrically heated tube reactor|Modellering af methan dampreformering i en elektrisk opvarmet reaktor"
"";"dtu|dtupub|third_party";"";"2024-03-09T02:19:31.628Z";"Stokholm, Mathias Nørgaard";"";"2734246623";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"65ebb6cbb5cae317b6b63a09";"";"65ebb6cbb5cae317b6b63a09";"DTU Department of Health Technology";"sorbit";"sorbit";"Integration of longitudinal single-cell RNAseq datasets into a comprehensive reference map to allow automatic annotation of cells generated in stem cell to beta cell protocols|Integration af longitudinale enkeltcelle-RNA-sekvensdatasæt til en omfattende referencekortlægning for at muliggøre automatisk annotation af celler genereret i stamcelle-til-beta-celle-protokoller."
"";"dtu|dtupub|third_party";"";"2024-09-06T00:09:52.151Z";"Skipper, Dea Frøding";"";"2738887859";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"66da484fc0bb321d78717e48";"";"66da484fc0bb321d78717e48";"DTU Department of Health Technology";"sorbit";"sorbit";"Prediction of fetal euploidy in pregnancy loss using machine learning and polygenic risk scores|Prædiktion af føtal euploidi ved graviditetstab ved brug af machine learning og polygene risikoscorer"
"";"dtu|dtupub|third_party";"";"2024-09-22T00:09:55.530Z";"Zhao, Jiaqi";"";"2739199168";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"66ef60513328cc43d94c6065";"";"66ef60513328cc43d94c6065";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Event detection in video games using deep learning|Hændelsesdetektion i videospil ved hjælp af dyb læring"
