"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:43.305Z";"Mortensen, Fródi Norden";"";"2450677449";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d286aded9001d2d454f063c";"";"5d286aded9001d2d454f063c";"DTU Department of Electrical and Photonics Engineering";"sorbit";"sorbit";"LTE Performance Evaluation and Optimization|LTE performanceevaluering og optimering"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:37.818Z";"Elmobdy, Noha Abd";"";"2446611519";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5cb9acf4d9001d016b475ae9";"";"5cb9acf4d9001d016b475ae9";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Heat treatment and microstructure optimization of 3D printed austenitic stainless steel AISI 316L|Varmebehandling og optimering af mikrostruktur af 3D printet austenitisk rustfrit stal AISI 316L"
"";"dtu|dtupub|third_party";"";"2022-01-11T08:43:11.440Z";"Larsen, Camilla Fogh";"";"2396150849";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a840ad05010df262a69e958";"";"5a840ad05010df262a69e958";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Traffic- and urban planning of re-establishing Odense mid-town|Trafik- og byplanlægning ved gendannelse af Odense bymidte"
"";"dtu|dtupub|third_party";"";"2022-01-11T08:43:00.428Z";"Thygesen, Aputsiaq Hammond";"";"2452033426";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d4ff7ffd9001d1f8a6c420c";"";"5d4ff7ffd9001d1f8a6c420c";"DTU Department of Civil Engineering";"sorbit";"sorbit";"Indoor climate and ventilation in renovated homes in Greenland|Indendørs luftkvalitet og ventilation i renoveret huse i Grønland"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:38.129Z";"Esen, Cagribey";"";"2439582443";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5bab696fd9001d0374180fa5";"";"5bab696fd9001d0374180fa5";"DTU Department of Electrical Engineering";"sorbit";"sorbit";"Electromagnetic forces in low voltage busbar systems|Elektromagnetiske kræfter pa samleskinner i lavspændingsanlæg"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:32.594Z";"Zwicker, Maximilian Felix Roman";"";"2444586714";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5c8e3984d9001d017a0bd819";"";"5c8e3984d9001d017a0bd819";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Resistance welding of battery cells|Modstandssvejsning af battericeller"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:41.285Z";"Catala, Manuel Montoya";"";"2443553602";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5c52e62ad9001d01677a4e0c";"";"5c52e62ad9001d01677a4e0c";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Deep Learning methods for Machine Comprehension|Dyb læring til maskinforstaelse"
"";"dtu|dtupub|third_party";"";"2022-01-06T23:54:24.989Z";"Börgesen, Malte Hyllested|Harder, Christian";"";"2451175618";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d456bf3d9001d32f558c45f";"";"5d456bf3d9001d32f558c45f";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Solving an integrated planning problem for the production and distribution of paper pulp|Løsning af et integreret planlægningsproblem for produktion og distribution af papirmasse"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:19.030Z";"Al-sallami, Hussein";"";"2453020887";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d690462d9001d452b7685e1";"";"5d690462d9001d452b7685e1";"DTU Department of Electrical Engineering";"sorbit";"sorbit";"Investigation of Class-E Resonant Converters for Power Factor Correction Applications|Undersøgelse af klasse-E resonansomformer til anvendelse til effektfaktorkorrektion"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:31.707Z";"Gammelsrød, Emil Andre";"";"2451029079";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d3d83eed9001d32f558c2c7";"";"5d3d83eed9001d32f558c2c7";"DTU Department of Electrical Engineering";"sorbit";"sorbit";"Perceptual aspects of the electrodynamic loudspeaker response|Perceptuelle aspekter af den elektrodynamiske højttalers respons."
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:49.627Z";"Bugge, Anders";"";"2438063772";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5b5da0d45010df0180324b53";"";"5b5da0d45010df0180324b53";"DTU Department of Chemical and Biochemical Engineering";"sorbit";"sorbit";"Recovery Process Optimization|Optimering af farmaceutisk oprensningsproces."
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:27.809Z";"Knøsgaard, Nikolaj Rørbæk";"";"2395974195";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fysik og nanotek.|Master of Science in Engineering|Master of Science in Physics and Nanotechnology|kandidat";"Fysik og nanotek.|Master of Science in Engineering|Master of Science in Physics and Nanotechnology|kandidat";"Fysik og nanotek.|Master of Science in Engineering|Master of Science in Physics and Nanotechnology|kandidat";"und";"5a7c3f2d5010df1a57685b2b";"";"5a7c3f2d5010df1a57685b2b";"DTU Department of Physics";"sorbit";"sorbit";"Investigating the interplay of hydrogen evolution and electrochemical CO2 reduction using in-situ mass spectrometry|Undersøgelse af samspillet mellem brintudvikling og elektrokemisk CO2 reduktion ved brug af in-situ massespektroskopi"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:11.156Z";"Sørensen, Michael Korning";"";"2396860900";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a9a92765010df2560376603";"";"5a9a92765010df2560376603";"DTU Department of Physics";"sorbit";"sorbit";"Imaging with polarised neutrons|Imaging med polariserede neutroner"
"";"dtu|dtupub|third_party";"";"2022-01-06T23:55:02.704Z";"Hebsgaard, Kristian Johannes Blyme|Sørensen, Frederik Nørregård";"";"2397419883";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5aa9119d5010df7b310c7e1c";"";"5aa9119d5010df7b310c7e1c";"DTU Department of Civil Engineering";"sorbit";"sorbit";"Colour temperature of lighting and comfort|Lysets farvetemperatur og komfort"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:29.973Z";"Nissen, Brit Sehested";"";"2409276126";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5acded575010df1a8b53ffb1";"";"5acded575010df1a8b53ffb1";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Vortex shedding of circular members on lattice towers|Hvirvelafløsning fra cirkulære emner pa gittertarne"
