"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:14.231Z";"Hambartsumyan, David Sargis";"";"2438063769";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5b5da0d35010df0180324b4d";"";"5b5da0d35010df0180324b4d";"DTU Department of Chemical and Biochemical Engineering";"sorbit";"sorbit";"Computer-Aided Molecular Design for Solvent Selection using Group-Contributions|Identifikation af solventer ved molekylært design baseret pa gruppebidrag."
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:39.590Z";"Freire, Nuno Miguel Beleza Teixeira Nogueira|Silva, Daniel Molina Gomes Figueiredo E";"";"2438101098";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5b6ad0085010df018149a523";"";"5b6ad0085010df018149a523";"DTU Department of Electrical Engineering";"sorbit";"sorbit";"Experimental reconstruction of the sound field in a room with unknown boundary conditions|Eksperimentel rekonstruktion af lydfeltet i et rum med ukendte overfladeegenskaber"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:37.446Z";"Andersen, Andreas Smedegård|Carton, Anders Ask";"";"2437946156";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5b54678a5010df0180324a65";"";"5b54678a5010df0180324a65";"DTU Department of Electrical Engineering";"sorbit";"sorbit";"Simulation of Implant-Tissue Interaction of Percutaneous Implants|Simulering af implantat-vævs interaktion for percutane implantater"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:16.438Z";"Liang, Jiaqi";"";"2439248460";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5b9ce8d1d9001d01840faeb4";"";"5b9ce8d1d9001d01840faeb4";"DTU Department of Chemistry";"sorbit";"sorbit";"Doping of graphene to synthesize carbon-metal-nitrogen composites as high-performance oxygen reduction reaction catalyst|Doping af grafen til syntetisering af carbon-metal-nitrogen-kompositter som højtydende oxygen reduktion reaktion katalysator"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:31.644Z";"Thomassen, Nicolai";"";"2438452796";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5b7d457cd9001d0184726ce8";"";"5b7d457cd9001d0184726ce8";"DTU Department of Space Research and Space Technology";"sorbit";"sorbit";"Mapping of objects in synthetic aperture radar images|Kortlægning af objekter i syntetisk apertur radar billeder"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:11.177Z";"Agustsson, Ivar Hrafn";"";"2438063831";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5b5da0fc5010df0180324c08";"";"5b5da0fc5010df0180324c08";"DTU Department of Electrical Engineering";"sorbit";"sorbit";"Electric vehicle battery patterns based on frequency regulation services|Brugsmønstre fra elbilsbatterier under levering af frekvensregulering"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:30.244Z";"Tramontin, Larissa Ribeiro Ramos";"";"2436371777";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5b3a085a5010df021d5b4e7c";"";"5b3a085a5010df021d5b4e7c";"DTU Department of Biotechnology and Biomedicine";"sorbit";"sorbit";"Metabolic engineering of yeast Yarrowia lipolytica for production of astaxanthin|Optimering af Yarrowia lipolytica cellefabrik til produktion af astaxanthin"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:29.119Z";"Gormsen, Majse Kruse";"";"2396124883";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a8401705010df262a69e920";"";"5a8401705010df262a69e920";"DTU Department of Biotechnology and Biomedicine";"sorbit";"sorbit";"Chemical and bioactivity analysis of the microalgae Prymnesium polylepis|Kemisk og bioaktivitets analyser af mikroalgen Prymnesium polylepis"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:13.376Z";"Christiansen, Nicolai Porskrog|Mira, Sebastian";"";"2396763802";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Digitale medietek.|Master of Science in Digital Media Engineering|Master of Science in Engineering|Master of Science in Mathematical Modelling and Computation|Mat. modellering|kandidat";"Digitale medietek.|Master of Science in Digital Media Engineering|Master of Science in Engineering|Master of Science in Mathematical Modelling and Computation|Mat. modellering|kandidat";"Digitale medietek.|Master of Science in Digital Media Engineering|Master of Science in Engineering|Master of Science in Mathematical Modelling and Computation|Mat. modellering|kandidat";"und";"5a969cc15010df256037658f";"";"5a969cc15010df256037658f";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Data science and deep learning for longitudinal patient data|Datavidenskab og dyb læring for longitudinal patient data"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:39.774Z";"Hicks, Jacob Bjarke Hansen";"";"2355535615";"";"dtu";"2017";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Konst. og mekanik|Master of Science in Engineering|Master of Science in Engineering Design and Applied Mechanics|kandidat";"Konst. og mekanik|Master of Science in Engineering|Master of Science in Engineering Design and Applied Mechanics|kandidat";"Konst. og mekanik|Master of Science in Engineering|Master of Science in Engineering Design and Applied Mechanics|kandidat";"und";"58d12bb35010df47632b9c81";"";"58d12bb35010df47632b9c81";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Development and testing of optimized control signals for a plunger-type wave generator|Udvikling og afprøvelse af optimiseret kontrol signaler til en kildeformet bølgegenerator"
