"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:15:54.974Z";"Thyssen, Anne Braad";"";"2292735853";"";"dtu";"2015";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Bæredygtig energi|Master of Science in Engineering|Master of Science in Sustainable Energy|kandidat";"Bæredygtig energi|Master of Science in Engineering|Master of Science in Sustainable Energy|kandidat";"Bæredygtig energi|Master of Science in Engineering|Master of Science in Sustainable Energy|kandidat";"und";"56d754b3bf19455102000540";"";"56d754b3bf19455102000540";"DTU Department of Electrical Engineering";"sorbit";"sorbit";"Wind power plants internal distribution systems and grid connection a technical and economical comparison between a 33kV and a 66 kV|Vindmølleparkers interne elnet og deres nettilslutning – en teknisk og økonomisk sammenligning mellem 33kV og 66kV"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:15:45.633Z";"Tran, Kevin";"";"2292735138";"";"dtu";"2015";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Byggetek.|Master of Science in Civil Engineering|Master of Science in Engineering|kandidat";"Byggetek.|Master of Science in Civil Engineering|Master of Science in Engineering|kandidat";"Byggetek.|Master of Science in Civil Engineering|Master of Science in Engineering|kandidat";"und";"56d754afbf19455102000315";"";"56d754afbf19455102000315";"DTU Department of Civil Engineering";"sorbit";"sorbit";"Tools for agile Commissioning of HVAC Systems: Development and Testing of Smart System for Balancing of Ventilation Ductworks based on Wireless Sensing Technology|Værktøjer til fleksibel commisioning af HVAC-systemer: Udvikling og testning af et system til afbalancering af ventilationskanaler baseret pa tradløs teknologi"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:15:45.571Z";"Pihl, Rasmus David Helmer";"";"2306563641";"";"dtu";"2015";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Informationstek.|Master of Science in Computer Science and Engineering|Master of Science in Engineering|kandidat";"Informationstek.|Master of Science in Computer Science and Engineering|Master of Science in Engineering|kandidat";"Informationstek.|Master of Science in Computer Science and Engineering|Master of Science in Engineering|kandidat";"und";"56d754b8bf1945510200079c";"";"56d754b8bf1945510200079c";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Random Access in Grammar Compressed Strings|Opslag i grammatikkomprimerede strenge"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:15:35.771Z";"Olesen, Thorbjørn Kruse";"";"2292735473";"";"dtu";"2015";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Master of Science in Engineering|Master of Science in Mathematical Modelling and Computation|Mat. modellering|kandidat";"Master of Science in Engineering|Master of Science in Mathematical Modelling and Computation|Mat. modellering|kandidat";"Master of Science in Engineering|Master of Science in Mathematical Modelling and Computation|Mat. modellering|kandidat";"und";"56d754b1bf194551020003eb";"";"56d754b1bf194551020003eb";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Quantifying Network Differences using Bayesian Relational Modeling|Kvantificering af netværksforskelle ved brug af bayesiansk relationel modellering"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:15:49.204Z";"Christensen, Mathias";"";"2292735704";"";"dtu";"2015";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fotonik|Master of Science in Engineering|Master of Science in Photonics Engineering|kandidat";"Fotonik|Master of Science in Engineering|Master of Science in Photonics Engineering|kandidat";"Fotonik|Master of Science in Engineering|Master of Science in Photonics Engineering|kandidat";"und";"56d754b3bf194551020004cb";"";"56d754b3bf194551020004cb";"DTU Department of Electrical and Photonics Engineering";"sorbit";"sorbit";"Functional Biomedical Imaging System|Funktionelt biomedicinsk billeddannelses system"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:15:24.664Z";"Udsen, Maja Søberg";"";"2292737186";"";"dtu";"2015";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Bioteknologi|Master of Science in Biotechnology|Master of Science in Engineering|kandidat";"Bioteknologi|Master of Science in Biotechnology|Master of Science in Engineering|kandidat";"Bioteknologi|Master of Science in Biotechnology|Master of Science in Engineering|kandidat";"und";"56d754b9bf194551020008fa";"";"56d754b9bf194551020008fa";"DTU National Veterinary Institute";"sorbit";"sorbit";"The effect of uveal melanocytes on T cells and monocytes|Effekt af uveale melanocytter pa T-celler og monocytter"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:15:08.656Z";"Steffensen, Michael";"";"2292739097";"";"dtu";"2014";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Byggetek.|Master of Science in Civil Engineering|Master of Science in Engineering|kandidat";"Byggetek.|Master of Science in Civil Engineering|Master of Science in Engineering|kandidat";"Byggetek.|Master of Science in Civil Engineering|Master of Science in Engineering|kandidat";"und";"56d754c2bf19455102000ed2";"";"56d754c2bf19455102000ed2";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Sediment particle motion near the bottom in wave boundary layers|Sedimentpartikelbevægelse tæt pa bunden i bølgegrænselag."
"";"dtu|dtupub|third_party";"";"2022-01-03T13:15:07.803Z";"Lomo, Hanif";"";"2292739830";"";"dtu";"2014";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"Byggetek.|Master of Science in Civil Engineering|Master of Science in Engineering|kandidat";"Byggetek.|Master of Science in Civil Engineering|Master of Science in Engineering|kandidat";"Byggetek.|Master of Science in Civil Engineering|Master of Science in Engineering|kandidat";"und";"56d754c7bf19455102001167";"";"56d754c7bf19455102001167";"DTU Department of Civil Engineering";"sorbit";"sorbit";"Integration of BIM and Structural Analysis programs based on Bryghusprojektet|Integration of BIM and Structural Analysis programs based on Bryghusprojektet"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:15:12.154Z";"Winther-Jørgensen, Asger";"";"2292739042";"";"dtu";"2014";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Elektrotek.|Master of Science in Electrical Engineering|Master of Science in Engineering|kandidat";"Elektrotek.|Master of Science in Electrical Engineering|Master of Science in Engineering|kandidat";"Elektrotek.|Master of Science in Electrical Engineering|Master of Science in Engineering|kandidat";"und";"56d754c2bf19455102000ea4";"";"56d754c2bf19455102000ea4";"DTU Department of Electrical Engineering";"sorbit";"sorbit";"Coordinated Robot Control|Koordineret robotstyring"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:09:27.964Z";"Hendriksen, Niels Præstegaard";"";"2292740040";"";"dtu";"2014";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"Bæredygtig energi|Master of Science in Engineering|Master of Science in Sustainable Energy|kandidat";"Bæredygtig energi|Master of Science in Engineering|Master of Science in Sustainable Energy|kandidat";"Bæredygtig energi|Master of Science in Engineering|Master of Science in Sustainable Energy|kandidat";"und";"56d754c9bf19455102001238";"";"56d754c9bf19455102001238";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Utilization of industrial waste heat|Udnyttelse af overskudsvarme fra erhvervslivet"
